Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Eye movement event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y,recording_time_sec,gaze_unix_time,recording_start_unix,time_shift_sec,trial_id,phase,trial_relative_time_sec,participant_id,condition,score,length,experiment_start_time,text_start_offset,text_end_offset,question_start_offset,question_end_offset,reading_time_sec,answer_time_sec,correct_answer,participant_answer,correct,understanding,confidence,screen_width,screen_height
298784318,564001336249,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669276768.0,,,243.0,385.0,244.0,354.0,243.0,416.0,-0.28751,-0.20178,-0.93628,-0.3772,-0.15401,-0.91324,2.965,2.704,2.827,Valid,Valid,247.8,231.5,556.5,306.0,224.9,555.4,76.9,111.6,76.6,131.2,0.1266,0.3561,0.1269,0.3274,0.1264,0.3849,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,316.0,914.0,230.0,369.0,0.1196,0.3412,,,,,,,,,,,,298.784318,1781662418.250318,1781662119.466,0.0,4,answering,10.936093807220459,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
298800748,564001352679,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669293197.0,,,243.0,382.0,244.0,348.0,242.0,415.0,-0.28741,-0.20462,-0.9357,-0.37769,-0.1543,-0.91298,2.957,2.697,2.828,Valid,Valid,247.9,231.6,556.2,306.0,224.9,555.1,77.0,109.9,76.4,131.1,0.1266,0.3535,0.1271,0.3225,0.1261,0.3846,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,316.0,914.0,230.0,369.0,0.1196,0.3412,,,,,,,,,,,,298.800748,1781662418.2667482,1781662119.466,0.0,4,answering,10.952523946762085,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
298817494,564001369425,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669309943.0,,,248.0,383.0,247.0,347.0,249.0,419.0,-0.28617,-0.20536,-0.93591,-0.37474,-0.15237,-0.91452,2.951,2.699,2.834,Valid,Valid,248.0,231.5,556.1,306.1,224.8,555.1,77.9,109.4,78.7,132.4,0.1292,0.3547,0.1286,0.3211,0.1298,0.3883,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,316.0,914.0,230.0,369.0,0.1196,0.3412,,,,,,,,,,,,298.817494,1781662418.283494,1781662119.466,0.0,4,answering,10.969269752502441,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
298834235,564001386166,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669326684.0,,,243.0,379.0,239.0,340.0,247.0,417.0,-0.28951,-0.2077,-0.93437,-0.37544,-0.15303,-0.91413,2.974,2.714,2.844,Valid,Valid,248.1,231.2,556.8,306.3,224.6,555.6,75.5,107.4,78.1,131.6,0.1267,0.3506,0.1246,0.3151,0.1288,0.3861,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,316.0,914.0,230.0,369.0,0.1196,0.3412,,,,,,,,,,,,298.834235,1781662418.300235,1781662119.466,0.0,4,answering,10.986010789871216,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
298850714,564001402645,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669343163.0,,,243.0,375.0,240.0,339.0,246.0,412.0,-0.28903,-0.20798,-0.93446,-0.37592,-0.15498,-0.9136,2.983,2.718,2.851,Valid,Valid,248.1,231.0,557.3,306.4,224.4,556.2,75.7,106.9,77.5,130.0,0.1265,0.3476,0.125,0.3137,0.1279,0.3815,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,316.0,914.0,230.0,369.0,0.1196,0.3412,,,,,,,,,,,,298.850714,1781662418.316714,1781662119.466,0.0,4,answering,11.002489805221558,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
298867411,564001419342,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669359859.0,,,246.0,378.0,248.0,338.0,245.0,418.0,-0.28536,-0.2081,-0.93555,-0.37631,-0.15156,-0.91401,2.99,2.725,2.857,Valid,Valid,248.2,230.7,557.7,306.6,224.2,556.5,78.1,106.7,77.5,131.9,0.1284,0.3499,0.1289,0.3129,0.1278,0.387,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,316.0,914.0,230.0,369.0,0.1196,0.3412,,,,,,,,,,,,298.867411,1781662418.333411,1781662119.466,0.0,4,answering,11.019186735153198,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
298884152,564001436083,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669376600.0,,,342.0,383.0,327.0,347.0,357.0,420.0,-0.24674,-0.20513,-0.94712,-0.32541,-0.15328,-0.93307,3.023,2.76,2.873,Valid,Valid,248.7,230.3,558.2,307.0,223.9,557.0,103.3,109.4,112.8,132.4,0.1782,0.3547,0.1704,0.321,0.1861,0.3885,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Saccade,50.0,968.0,,,,,,,,,,,,,,,,298.884152,1781662418.350152,1781662119.466,0.0,4,answering,11.035927772521973,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
298900585,564001452516,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669393033.0,,,418.0,392.0,399.0,355.0,437.0,429.0,-0.21055,-0.20251,-0.95638,-0.28756,-0.14987,-0.94596,3.013,2.76,2.874,Valid,Valid,249.0,230.1,558.3,307.4,223.8,557.1,126.1,111.9,138.0,135.5,0.2179,0.3629,0.208,0.3283,0.2278,0.3976,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Saccade,50.0,968.0,,,,,,,,,,,,,,,,298.900585,1781662418.366585,1781662119.466,0.0,4,answering,11.052360773086548,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
298917325,564001469256,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669409773.0,,,447.0,391.0,447.0,356.0,448.0,426.0,-0.18685,-0.20311,-0.96116,-0.28301,-0.15263,-0.94689,3.014,2.733,2.878,Valid,Valid,249.3,230.2,557.1,307.6,223.9,556.0,141.0,112.5,141.4,134.3,0.233,0.362,0.2327,0.33,0.2334,0.394,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Saccade,50.0,968.0,,,,,,,,,,,,,,,,298.917325,1781662418.383325,1781662119.466,0.0,4,answering,11.069100856781006,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
298934064,564001485995,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669426511.0,,,450.0,394.0,448.0,353.0,452.0,434.0,-0.18626,-0.20405,-0.96108,-0.28119,-0.14741,-0.94826,3.033,2.733,2.879,Valid,Valid,249.4,229.9,558.1,307.8,223.6,556.9,141.2,111.4,142.7,137.1,0.2343,0.3644,0.2331,0.3267,0.2355,0.4021,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,298.934064,1781662418.400064,1781662119.466,0.0,4,answering,11.085839748382568,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
298950552,564001502483,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669442999.0,,,448.0,393.0,446.0,351.0,449.0,436.0,-0.18682,-0.20462,-0.96085,-0.28277,-0.14621,-0.94798,3.026,2.73,2.879,Valid,Valid,249.4,229.7,558.6,308.0,223.5,557.5,140.8,110.7,141.6,137.5,0.2331,0.364,0.2324,0.3248,0.2337,0.4033,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,298.950552,1781662418.416552,1781662119.466,0.0,4,answering,11.102327823638916,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
298967242,564001519173,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669459689.0,,,443.0,398.0,441.0,361.0,445.0,435.0,-0.18949,-0.19859,-0.96159,-0.28461,-0.14558,-0.94752,3.026,2.731,2.878,Valid,Valid,249.5,229.4,559.5,308.1,223.2,558.5,139.2,113.8,140.3,137.4,0.2307,0.3685,0.2298,0.334,0.2316,0.4031,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,298.967242,1781662418.433242,1781662119.466,0.0,4,answering,11.119017839431763,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
298983978,564001535909,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669476425.0,,,441.0,394.0,436.0,357.0,445.0,430.0,-0.19187,-0.1993,-0.96097,-0.28395,-0.1477,-0.94739,3.021,2.732,2.876,Valid,Valid,249.5,229.1,560.6,308.2,223.0,559.4,137.6,112.8,140.5,135.8,0.2295,0.3646,0.227,0.331,0.2319,0.3983,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,298.983978,1781662418.449978,1781662119.466,0.0,4,answering,11.135753870010376,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
299000519,564001552450,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669492965.0,,,441.0,388.0,437.0,349.0,444.0,427.0,-0.19077,-0.20346,-0.96032,-0.28451,-0.14879,-0.94706,3.003,2.727,2.865,Valid,Valid,249.5,229.0,561.0,308.2,222.8,559.9,138.0,110.1,140.0,134.9,0.2294,0.3593,0.2278,0.323,0.2311,0.3957,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,299.000519,1781662418.466519,1781662119.466,0.0,4,answering,11.152294874191284,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
299017159,564001569090,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669509605.0,,,442.0,394.0,436.0,356.0,448.0,431.0,-0.19166,-0.19928,-0.96102,-0.28242,-0.14695,-0.94797,2.997,2.719,2.858,Valid,Valid,249.5,228.9,561.2,308.2,222.7,560.1,137.6,112.5,141.4,135.9,0.2302,0.3644,0.227,0.33,0.2333,0.3987,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,299.017159,1781662418.483159,1781662119.466,0.0,4,answering,11.16893482208252,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
299033899,564001585830,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669526345.0,,,449.0,397.0,448.0,357.0,449.0,436.0,-0.1853,-0.199,-0.96232,-0.28176,-0.14377,-0.94865,2.987,2.707,2.847,Valid,Valid,249.4,228.8,561.3,308.2,222.6,560.2,141.4,112.7,141.8,137.7,0.2337,0.3674,0.2333,0.3308,0.2341,0.4041,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,299.033899,1781662418.4998991,1781662119.466,0.0,4,answering,11.185674905776978,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
299050389,564001602320,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669542834.0,,,446.0,398.0,445.0,363.0,448.0,433.0,-0.18694,-0.19576,-0.96267,-0.28253,-0.14558,-0.94815,2.971,2.696,2.834,Valid,Valid,249.4,228.7,561.4,308.2,222.6,560.4,140.4,114.6,141.3,136.5,0.2324,0.3684,0.2317,0.3362,0.2331,0.4006,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,299.050389,1781662418.5163891,1781662119.466,0.0,4,answering,11.202164888381958,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
299067075,564001619006,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669559520.0,,,445.0,395.0,450.0,362.0,440.0,429.0,-0.18412,-0.19607,-0.96315,-0.28566,-0.14672,-0.94703,2.968,2.678,2.83,Valid,Valid,249.3,228.6,562.1,308.2,222.4,561.1,141.9,114.1,139.0,135.4,0.2317,0.3661,0.2342,0.3349,0.2293,0.3973,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,299.067075,1781662418.533075,1781662119.466,0.0,4,answering,11.21885085105896,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
299083820,564001635751,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669576265.0,,,440.0,398.0,447.0,370.0,432.0,426.0,-0.18497,-0.19083,-0.96404,-0.28919,-0.14716,-0.94589,2.97,2.69,2.823,Valid,Valid,249.2,228.2,563.4,308.3,222.1,562.3,141.1,116.7,136.3,134.6,0.2289,0.3686,0.2329,0.3424,0.225,0.3949,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,299.08382,1781662418.5498202,1781662119.466,0.0,4,answering,11.235595941543579,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
299100355,564001652286,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669592800.0,,,436.0,391.0,444.0,360.0,429.0,423.0,-0.18602,-0.19547,-0.96291,-0.29021,-0.14846,-0.94538,2.955,2.678,2.817,Valid,Valid,249.1,228.0,564.4,308.3,221.8,563.3,140.1,113.5,135.3,133.3,0.2273,0.3621,0.2312,0.3329,0.2234,0.3912,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,299.100355,1781662418.566355,1781662119.466,0.0,4,answering,11.25213074684143,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
299116992,564001668923,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669609436.0,,,437.0,386.0,444.0,350.0,429.0,422.0,-0.18551,-0.19952,-0.96217,-0.28949,-0.14824,-0.94563,2.948,2.663,2.813,Valid,Valid,249.1,227.8,565.4,308.3,221.6,564.4,140.1,110.6,135.5,133.1,0.2274,0.3574,0.2311,0.3243,0.2237,0.3904,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,299.116992,1781662418.582992,1781662119.466,0.0,4,answering,11.268767833709717,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
299133866,564001685797,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669626310.0,,,437.0,387.0,442.0,351.0,432.0,424.0,-0.18609,-0.19821,-0.96233,-0.28776,-0.14674,-0.94639,2.941,2.668,2.812,Valid,Valid,249.0,227.5,566.4,308.4,221.3,565.3,139.5,110.9,136.5,133.7,0.2277,0.3588,0.2302,0.3253,0.2252,0.3922,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,299.133866,1781662418.5998662,1781662119.466,0.0,4,answering,11.28564190864563,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
299150322,564001702253,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669642766.0,,,435.0,384.0,437.0,349.0,433.0,419.0,-0.18825,-0.19858,-0.96184,-0.28715,-0.14839,-0.94632,2.946,2.682,2.805,Valid,Valid,249.0,227.4,567.1,308.4,221.1,566.0,138.0,110.3,136.6,132.4,0.2266,0.356,0.2277,0.3236,0.2255,0.3884,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,299.150322,1781662418.616322,1781662119.466,0.0,4,answering,11.302097797393799,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
299166907,564001718838,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669659351.0,,,431.0,381.0,435.0,349.0,428.0,413.0,-0.18921,-0.19797,-0.96177,-0.28913,-0.15104,-0.9453,2.922,2.682,2.798,Valid,Valid,249.0,227.1,568.1,308.5,220.9,567.0,137.2,110.2,135.1,130.3,0.2246,0.3528,0.2264,0.3233,0.2229,0.3822,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,299.166907,1781662418.6329072,1781662119.466,0.0,4,answering,11.31868290901184,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
299183792,564001735723,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312669676235.0,,,429.0,377.0,439.0,346.0,420.0,407.0,-0.18678,-0.19889,-0.96206,-0.29284,-0.15306,-0.94383,2.914,2.665,2.8,Valid,Valid,249.0,226.9,569.0,308.6,220.7,567.8,138.5,109.2,132.4,128.6,0.2235,0.3488,0.2285,0.3205,0.2185,0.3772,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,466.0,915.0,434.0,381.0,0.2259,0.3531,,,,,,,,,,,,299.183792,1781662418.6497922,1781662119.466,0.0,4,answering,11.335567951202393,P001,hard,1.06,479,1781662164.6322682,195.92,242.676,242.682,267.452,46.756,24.77,A,A,1,4,4,1920,1080
